Datum;Zeit;Transaktion;Item
07.03.2017;11:50:26;7744;Kaffee
07.03.2017;11:52:19;7745;Brot
07.03.2017;12:12:30;7746;Kaffee
07.03.2017;12:12:30;7746;Brot
07.03.2017;12:12:30;7746;Gebaeck
07.03.2017;12:13:56;7747;Brot
07.03.2017;12:17:15;7748;Gebaeck
07.03.2017;12:17:15;7748;Kaffee
07.03.2017;12:17:15;7748;Brot
07.03.2017;12:17:15;7748;Tapas
07.03.2017;12:17:15;7748;NONE
07.03.2017;12:19:39;7749;Suppe
07.03.2017;12:19:39;7749;Kaffee
07.03.2017;12:19:39;7749;Kaffee
07.03.2017;12:21:04;7750;Brot
07.03.2017;12:21:04;7750;Salat
07.03.2017;12:21:04;7750;Tapas
07.03.2017;12:21:04;7750;Marmelade
07.03.2017;12:36:41;7751;Tee
07.03.2017;12:36:41;7751;Suppe
07.03.2017;12:58:53;7753;Kaffee
07.03.2017;12:58:53;7753;Suppe
07.03.2017;12:58:53;7753;Sandwich
07.03.2017;13:27:09;7754;Heisse Schokolade
07.03.2017;13:27:09;7754;Kaffee
07.03.2017;13:27:09;7754;Sandwich
07.03.2017;13:27:09;7754;Kuchen
07.03.2017;13:28:11;7755;Kaffee
07.03.2017;13:28:11;7755;Salat
07.03.2017;13:28:11;7755;Baumkuchen
07.03.2017;13:30:05;7756;Heisse Schokolade
07.03.2017;13:30:05;7756;Kaffee
07.03.2017;13:30:05;7756;Sandwich
07.03.2017;13:30:05;7756;Kuchen
07.03.2017;13:36:33;7757;Kaffee
07.03.2017;13:36:33;7757;Suppe
07.03.2017;13:36:33;7757;Tapas
07.03.2017;13:52:37;7758;Kekse
07.03.2017;13:53:17;7759;Butterkuchen
07.03.2017;14:08:11;7760;Butterkuchen
07.03.2017;14:08:11;7760;Suppe
07.03.2017;14:08:11;7760;Salat
07.03.2017;14:08:11;7760;Tapas
07.03.2017;14:08:11;7760;Toast
07.03.2017;14:08:11;7760;Kaffee
07.03.2017;14:08:11;7760;Kaffee
07.03.2017;14:14:53;7761;Bienenstich
07.03.2017;14:23:26;7762;Eintopf
07.03.2017;14:23:26;7762;Tee
07.03.2017;14:32:10;7763;Butterkuchen
07.03.2017;14:33:57;7764;Kuchen
07.03.2017;14:33:57;7764;Baumkuchen
07.03.2017;14:33:57;7764;Kaffee
07.03.2017;14:33:57;7764;Kaffee
07.03.2017;14:37:23;7765;Tapas
07.03.2017;14:37:23;7765;Tee
07.03.2017;14:44:39;7766;Brot
07.03.2017;14:44:54;7767;Kaffee
07.03.2017;14:52:50;7768;Gebaeck
07.03.2017;14:52:50;7768;Baumkuchen
07.03.2017;14:52:50;7768;Schokoladentrueffel
07.03.2017;14:52:50;7768;Brot
07.03.2017;14:52:50;7768;Suppe
07.03.2017;15:28:48;7769;Brot
07.03.2017;15:39:33;7770;Brot
07.03.2017;15:39:33;7770;Gebaeck
07.03.2017;15:42:17;7771;Kaffee
07.03.2017;15:42:17;7771;Kuchen
07.03.2017;15:58:36;7772;Tee
07.03.2017;15:58:36;7772;Tee
07.03.2017;15:58:36;7772;Kuchen
07.03.2017;15:58:36;7772;Kuchen
07.03.2017;16:09:28;7773;Kuchen
07.03.2017;16:09:28;7773;Tee
08.03.2017;09:00:03;7774;Heisse Schokolade
08.03.2017;09:00:03;7774;Kaffee
08.03.2017;09:00:03;7774;Brot
08.03.2017;09:01:07;7775;Brot
08.03.2017;09:17:48;7776;Brot
08.03.2017;09:17:48;7776;Brot
08.03.2017;09:41:07;7777;Brot
08.03.2017;09:42:16;7778;Brot
08.03.2017;09:42:16;7778;Gebaeck
08.03.2017;09:45:43;7779;Gebaeck
08.03.2017;09:45:43;7779;Kaffee
08.03.2017;09:52:02;7780;Croissant
08.03.2017;09:52:02;7780;Brot
08.03.2017;10:01:33;7781;NONE
08.03.2017;10:01:33;7781;Toast
08.03.2017;10:01:33;7781;Brot
08.03.2017;10:08:54;7782;Brot
08.03.2017;10:11:42;7783;Kaffee
08.03.2017;10:11:42;7783;Kaffee
08.03.2017;10:11:42;7783;Kuchen
08.03.2017;10:17:53;7784;Tee
08.03.2017;10:17:53;7784;Tee
08.03.2017;10:17:53;7784;Brot
08.03.2017;10:17:53;7784;Kaffee
08.03.2017;10:17:53;7784;Gebaeck
08.03.2017;10:22:10;7785;Brot
08.03.2017;11:03:24;7786;Gebaeck
08.03.2017;11:25:42;7787;Brot
08.03.2017;11:27:14;7788;Baguette
08.03.2017;12:05:13;7789;Kaffee
08.03.2017;12:05:13;7789;Kaffee
08.03.2017;12:05:13;7789;Gebaeck
08.03.2017;12:21:19;7790;Brot
08.03.2017;13:08:19;7791;NONE
08.03.2017;13:08:19;7791;Kaffee
08.03.2017;13:08:19;7791;Kaffee
08.03.2017;13:09:14;7792;Kaffee
08.03.2017;13:09:14;7792;Kaffee
08.03.2017;13:09:14;7792;Eintopf
08.03.2017;13:09:14;7792;Salat
08.03.2017;13:11:43;7793;Brot
08.03.2017;13:12:08;7794;Suppe
08.03.2017;13:22:39;7795;Schokoladentrueffel
08.03.2017;13:22:39;7795;Kaffee
08.03.2017;13:22:39;7795;Sandwich
08.03.2017;13:22:39;7795;Sandwich
08.03.2017;13:22:39;7795;Brot
08.03.2017;13:28:54;7796;Suppe
08.03.2017;13:28:54;7796;Suppe
08.03.2017;13:28:54;7796;Mineralwasser
08.03.2017;13:28:54;7796;Butterkuchen
08.03.2017;13:53:14;7797;Brot
08.03.2017;13:53:48;7798;Kaffee
08.03.2017;13:53:48;7798;Tee
08.03.2017;13:53:48;7798;Suppe
08.03.2017;14:15:18;7799;Eintopf
08.03.2017;14:16:09;7800;Kaffee
08.03.2017;15:02:44;7801;Kuchen
08.03.2017;15:02:44;7801;Spritzgebaeck
08.03.2017;15:05:35;7802;Brot
08.03.2017;15:08:13;7803;Kaffee
08.03.2017;15:08:13;7803;Kaffee
08.03.2017;15:08:13;7803;Kaffee
08.03.2017;15:08:13;7803;Tee
08.03.2017;15:08:13;7803;Kuchen
08.03.2017;15:08:13;7803;Teegebaeck
08.03.2017;15:08:13;7803;Sandwich
08.03.2017;15:08:13;7803;Sandwich
08.03.2017;15:41:19;7804;Baguette
08.03.2017;16:04:48;7805;Tee
08.03.2017;16:04:48;7805;Saft
08.03.2017;16:04:48;7805;Teegebaeck
08.03.2017;16:04:48;7805;Kuchen
08.03.2017;16:59:45;7806;Brot
08.03.2017;16:59:45;7806;Gebaeck
08.03.2017;17:05:43;7807;Kaffee
08.03.2017;17:05:43;7807;Baumkuchen
08.03.2017;17:05:43;7807;Kuchen
08.03.2017;17:05:43;7807;Schokoladentrueffel
09.03.2017;08:34:38;7808;Kaffee
09.03.2017;08:34:38;7808;Spritzgebaeck
09.03.2017;08:35:05;7809;Kaffee
09.03.2017;08:35:05;7809;Toast
09.03.2017;08:38:28;7810;Brot
09.03.2017;09:06:47;7811;Gebaeck
09.03.2017;09:06:47;7811;Kaffee
09.03.2017;09:41:08;7812;Kaffee
09.03.2017;10:03:31;7813;Kaffee
09.03.2017;10:03:31;7813;Toast
09.03.2017;10:03:31;7813;Brot
09.03.2017;10:03:55;7814;Baguette
09.03.2017;10:06:43;7815;Kaffee
09.03.2017;10:06:43;7815;NONE
09.03.2017;10:06:43;7815;Toast
09.03.2017;10:11:11;7816;Kaffee
09.03.2017;10:11:11;7816;Tee
09.03.2017;10:11:11;7816;Kuchen
09.03.2017;10:11:11;7816;Brot
09.03.2017;10:13:58;7817;Brot
09.03.2017;10:13:58;7817;Heisse Schokolade
09.03.2017;10:22:10;7818;Kaffee
09.03.2017;10:22:10;7818;Baguette
09.03.2017;10:58:58;7819;Baumkuchen
09.03.2017;10:58:58;7819;Kuchen
09.03.2017;11:12:57;7820;Kaffee
09.03.2017;11:14:17;7821;Kaffee
09.03.2017;11:17:12;7822;Kuchen
09.03.2017;11:17:12;7822;Saft
09.03.2017;11:37:24;7823;Brot
09.03.2017;11:52:36;7824;Kaffee
09.03.2017;11:52:36;7824;Baumkuchen
09.03.2017;12:35:44;7825;Tee
09.03.2017;12:35:44;7825;Sandwich
09.03.2017;12:36:22;7826;Sandwich
09.03.2017;12:36:22;7826;Tee
09.03.2017;12:37:45;7827;Kaffee
09.03.2017;12:37:45;7827;Eintopf
09.03.2017;12:56:06;7828;Sandwich
09.03.2017;12:56:06;7828;Kekse
09.03.2017;12:58:13;7829;NONE
09.03.2017;12:58:13;7829;Salat
09.03.2017;12:58:13;7829;Kaffee
09.03.2017;12:58:13;7829;Saft
09.03.2017;13:00:24;7830;Tee
09.03.2017;13:00:24;7830;Brot
09.03.2017;13:00:24;7830;Salat
09.03.2017;13:00:24;7830;Sandwich
09.03.2017;13:13:39;7831;Brot
09.03.2017;13:13:39;7831;Gebaeck
09.03.2017;13:13:39;7831;Schokoladentrueffel
09.03.2017;13:15:30;7832;Brot
09.03.2017;13:15:30;7832;Waffel
09.03.2017;13:16:19;7833;Eintopf
09.03.2017;13:16:19;7833;Kaffee
09.03.2017;13:17:53;7834;Suppe
09.03.2017;13:30:41;7835;Kaffee
09.03.2017;13:30:41;7835;Sandwich
09.03.2017;13:31:42;7836;Kekse
09.03.2017;13:31:42;7836;Suppe
09.03.2017;13:32:14;7837;Spekulatius
09.03.2017;13:39:20;7838;Kaffee
09.03.2017;14:13:36;7839;Suppe
09.03.2017;14:13:36;7839;Sandwich
09.03.2017;14:13:36;7839;Kaffee
09.03.2017;14:13:36;7839;Croissant
09.03.2017;14:16:50;7840;Kaffee
09.03.2017;14:16:50;7840;Kaffee
09.03.2017;14:16:50;7840;Heisse Schokolade
09.03.2017;14:16:50;7840;Kaffee
09.03.2017;14:16:50;7840;Gebaeck
09.03.2017;14:16:50;7840;Kuchen
09.03.2017;14:23:53;7841;Kaffee
09.03.2017;14:33:27;7842;Gebaeck
09.03.2017;14:35:39;7843;Brot
09.03.2017;14:35:39;7843;Kaffee
09.03.2017;14:35:39;7843;Gebaeck
09.03.2017;14:35:39;7843;Eintopf
09.03.2017;14:38:58;7844;Kaffee
09.03.2017;14:58:25;7845;Tee
09.03.2017;14:58:25;7845;Kuchen
09.03.2017;15:08:48;7846;Schokoladentrueffel
09.03.2017;15:08:48;7846;Tapas
09.03.2017;15:08:48;7846;Kuchen
09.03.2017;15:08:48;7846;Kaffee
09.03.2017;15:09:23;7847;Schokoladentrueffel
09.03.2017;15:09:23;7847;Tapas
09.03.2017;15:09:23;7847;Kuchen
09.03.2017;15:22:27;7848;Brot
09.03.2017;15:22:27;7848;Tee
09.03.2017;15:22:27;7848;Teegebaeck
09.03.2017;15:23:06;7849;Cola
09.03.2017;15:23:06;7849;Tee
09.03.2017;15:42:32;7850;Tee
09.03.2017;15:42:32;7850;Kuchen
09.03.2017;16:16:51;7851;Cola
09.03.2017;16:40:48;7852;Brot
09.03.2017;16:40:48;7852;Kuchen
09.03.2017;16:40:48;7852;Kaffee
09.03.2017;16:40:48;7852;Brot
09.03.2017;17:19:00;7853;Kaffee
09.03.2017;17:19:00;7853;Kaffee
09.03.2017;17:19:00;7853;Tee
09.03.2017;17:19:00;7853;Kuchen
09.03.2017;17:19:00;7853;Teegebaeck
09.03.2017;17:19:00;7853;Kekse
10.03.2017;08:05:41;7854;Kaffee
10.03.2017;08:05:41;7854;NONE
10.03.2017;08:14:22;7855;Kaffee
10.03.2017;08:26:51;7856;Kaffee
10.03.2017;08:37:21;7857;Brot
10.03.2017;08:42:42;7858;Kaffee
10.03.2017;08:42:42;7858;Brot
10.03.2017;08:42:42;7858;Gebaeck
10.03.2017;08:45:43;7859;Kaffee
10.03.2017;08:45:43;7859;Brot
10.03.2017;08:45:43;7859;Tapas
10.03.2017;08:47:01;7860;Brot
10.03.2017;08:47:01;7860;Toast
10.03.2017;08:48:49;7861;Brot
10.03.2017;08:51:52;7862;Baguette
10.03.2017;08:57:45;7863;Kaffee
10.03.2017;08:57:45;7863;Gebaeck
10.03.2017;09:01:22;7864;Heisse Schokolade
10.03.2017;09:01:22;7864;Tee
10.03.2017;09:01:22;7864;Kuchen
10.03.2017;09:04:36;7865;Kaffee
10.03.2017;09:04:36;7865;Brot
10.03.2017;09:05:33;7866;Brot
10.03.2017;09:05:33;7866;Brot
10.03.2017;09:05:33;7866;Gebaeck
10.03.2017;09:08:06;7867;Kaffee
10.03.2017;09:20:05;7868;Gebaeck
10.03.2017;09:20:05;7868;Gebaeck
10.03.2017;09:23:03;7869;Brot
10.03.2017;09:23:03;7869;Kaffee
10.03.2017;09:23:03;7869;Kaffee
10.03.2017;09:23:03;7869;Brot
10.03.2017;09:23:03;7869;Toast
10.03.2017;09:37:00;7870;Kaffee
10.03.2017;09:51:26;7871;Brot
10.03.2017;09:59:22;7872;Kaffee
10.03.2017;10:02:09;7873;Brot
10.03.2017;10:02:09;7873;Kekse
10.03.2017;10:03:59;7874;Croissant
10.03.2017;10:03:59;7874;Brot
10.03.2017;10:08:00;7875;Tee
10.03.2017;10:19:30;7876;Kaffee
10.03.2017;10:19:30;7876;Kuchen
10.03.2017;10:19:30;7876;Marmelade
10.03.2017;10:19:30;7876;Schokoladentrueffel
10.03.2017;10:23:23;7877;Kaffee
10.03.2017;10:23:23;7877;Kaffee
10.03.2017;10:23:23;7877;Saft
10.03.2017;10:23:23;7877;Gebaeck
10.03.2017;10:23:23;7877;Kekse
10.03.2017;10:39:31;7878;Kaffee
10.03.2017;10:39:31;7878;Baumkuchen
10.03.2017;10:39:31;7878;Brot
10.03.2017;10:45:21;7879;Kuchen
10.03.2017;10:45:21;7879;Kekse
10.03.2017;10:45:21;7879;Kekse
10.03.2017;10:45:21;7879;Kaffee
10.03.2017;10:45:21;7879;Kaffee
10.03.2017;10:45:21;7879;Saft
10.03.2017;10:47:56;7880;Vegane Mahlzeit
10.03.2017;10:47:56;7880;Gebaeck
10.03.2017;10:47:56;7880;Kaffee
10.03.2017;10:47:56;7880;Kaffee
10.03.2017;10:52:44;7881;Kaffee
10.03.2017;10:52:44;7881;Gebaeck
10.03.2017;10:56:53;7882;Kaffee
10.03.2017;10:56:53;7882;Brot
10.03.2017;11:00:49;7883;Brot
10.03.2017;11:00:49;7883;Kaffee
10.03.2017;11:02:27;7884;Brot
10.03.2017;11:07:13;7885;Kaffee
10.03.2017;11:07:13;7885;Kaffee
10.03.2017;11:07:13;7885;Croissant
10.03.2017;11:18:26;7886;Kaffee
10.03.2017;11:19:39;7887;Kaffee
10.03.2017;11:19:39;7887;Tee
10.03.2017;11:19:39;7887;Baumkuchen
10.03.2017;11:31:47;7888;Brot
10.03.2017;11:31:47;7888;Brot
10.03.2017;11:56:58;7889;Brownie
10.03.2017;12:23:25;7890;Kaffee
10.03.2017;12:37:25;7891;Tee
10.03.2017;12:37:25;7891;Sandwich
10.03.2017;12:37:25;7891;Sandwich
10.03.2017;12:37:25;7891;NONE
10.03.2017;12:38:00;7892;Kaffee
10.03.2017;12:38:00;7892;Baumkuchen
10.03.2017;12:41:31;7893;Brot
10.03.2017;12:41:31;7893;Teegebaeck
10.03.2017;12:43:46;7894;Suppe
10.03.2017;12:43:46;7894;Salat
10.03.2017;12:43:46;7894;Brot
10.03.2017;12:55:07;7895;Sandwich
10.03.2017;12:55:07;7895;Cola
10.03.2017;13:04:26;7896;Toast
10.03.2017;13:04:26;7896;Kaffee
10.03.2017;13:04:26;7896;Brot
10.03.2017;13:08:18;7897;Kuchen
10.03.2017;13:08:18;7897;Sandwich
10.03.2017;13:08:18;7897;Sandwich
10.03.2017;13:08:18;7897;Kaffee
10.03.2017;13:27:58;7898;Schokoladentrueffel
10.03.2017;13:27:58;7898;Suppe
10.03.2017;13:30:46;7899;Veganer Minzkuchen
10.03.2017;13:30:46;7899;Kekse
10.03.2017;13:30:46;7899;Baumkuchen
10.03.2017;13:30:46;7899;Brot
10.03.2017;13:32:52;7900;Kekse
10.03.2017;13:44:36;7901;Suppe
10.03.2017;13:47:14;7902;Kaffee
10.03.2017;13:47:14;7902;Tapas
10.03.2017;13:50:59;7903;Kaffee
10.03.2017;13:50:59;7903;Teegebaeck
10.03.2017;13:56:31;7904;Brot
10.03.2017;13:56:31;7904;Kaffee
10.03.2017;13:56:31;7904;Sandwich
10.03.2017;13:58:43;7905;Salat
10.03.2017;13:58:43;7905;Tapas
10.03.2017;13:58:43;7905;Cola
10.03.2017;14:03:01;7906;Kaffee
10.03.2017;14:03:01;7906;Tee
10.03.2017;14:03:01;7906;Brot
10.03.2017;14:03:01;7906;Baumkuchen
10.03.2017;14:03:01;7906;Eintopf
10.03.2017;14:10:04;7907;Tee
10.03.2017;14:10:04;7907;Brot
10.03.2017;14:10:04;7907;Kuchen
10.03.2017;14:23:07;7908;Schokoladentrueffel
10.03.2017;14:23:07;7908;Mineralwasser
10.03.2017;14:23:07;7908;Brot
10.03.2017;14:23:07;7908;Teegebaeck
10.03.2017;14:23:07;7908;Tapas
10.03.2017;14:58:04;7909;Kaffee
10.03.2017;16:40:07;7910;Schokoladentrueffel
10.03.2017;16:40:07;7910;Kuchen
10.03.2017;16:41:09;7911;Kaffee
10.03.2017;16:52:50;7912;Kaffee
10.03.2017;16:52:50;7912;Brot
10.03.2017;16:54:36;7913;Kekse
10.03.2017;16:54:36;7913;Baumkuchen
10.03.2017;16:57:18;7914;Tee
11.03.2017;08:37:34;7915;Croissant
11.03.2017;08:37:34;7915;Croissant
11.03.2017;08:37:34;7915;Kaffee
11.03.2017;08:59:12;7916;Kaffee
11.03.2017;08:59:12;7916;Toast
11.03.2017;08:59:34;7917;Baguette
11.03.2017;08:59:34;7917;Butterkuchen
11.03.2017;09:01:03;7918;Croissant
11.03.2017;09:02:53;7919;Kuchen
11.03.2017;09:02:53;7919;Brot
11.03.2017;09:03:40;7920;Brot
11.03.2017;09:07:31;7921;Kaffee
11.03.2017;09:07:31;7921;Tee
11.03.2017;09:08:15;7922;Kaesekuchen
11.03.2017;09:08:15;7922;Kaffee
11.03.2017;09:08:15;7922;Croissant
11.03.2017;09:10:06;7923;NONE
11.03.2017;09:10:06;7923;Donauwelle
11.03.2017;09:10:06;7923;Tee
11.03.2017;09:18:17;7924;Kaffee
11.03.2017;09:18:17;7924;Kaffee
11.03.2017;09:18:17;7924;Teegebaeck
11.03.2017;09:18:17;7924;Brot
11.03.2017;09:25:28;7925;Waffel
11.03.2017;09:25:28;7925;Tee
11.03.2017;09:25:28;7925;Kaffee
11.03.2017;09:44:39;7926;Waffel
11.03.2017;09:44:39;7926;Brot
11.03.2017;09:45:28;7927;Schokolade
11.03.2017;09:45:28;7927;Kaffee
11.03.2017;09:45:28;7927;Cola
11.03.2017;09:56:37;7928;Kaffee
11.03.2017;09:56:37;7928;Kaffee
11.03.2017;09:56:37;7928;Brot
11.03.2017;09:57:50;7929;Tee
11.03.2017;09:57:50;7929;Tee
11.03.2017;09:57:50;7929;Saft
11.03.2017;10:14:53;7930;Teegebaeck
11.03.2017;10:14:53;7930;Gebaeck
11.03.2017;10:14:53;7930;Kaffee
11.03.2017;10:15:36;7931;Kaffee
11.03.2017;10:15:36;7931;Kaffee
11.03.2017;10:33:59;7932;Baguette
11.03.2017;10:38:52;7933;Tee
11.03.2017;10:38:52;7933;Tee
11.03.2017;10:38:52;7933;Tapas
11.03.2017;10:38:52;7933;Bienenstich
11.03.2017;10:38:52;7933;Marmelade
11.03.2017;10:45:44;7934;Kaffee
11.03.2017;10:45:44;7934;Tapas
11.03.2017;10:45:44;7934;Schokoladentrueffel
11.03.2017;11:01:26;7935;Teegebaeck
11.03.2017;11:01:26;7935;Kuchen
11.03.2017;11:01:26;7935;Waffel
11.03.2017;11:03:01;7936;Kaffee
11.03.2017;11:03:01;7936;NONE
11.03.2017;11:04:28;7937;Sandwich
11.03.2017;11:04:28;7937;Kaffee
11.03.2017;11:05:00;7938;Brot
11.03.2017;11:05:00;7938;Butterkuchen
11.03.2017;11:06:48;7939;Brot
11.03.2017;11:06:48;7939;Toast
11.03.2017;11:06:48;7939;Kekse
11.03.2017;11:09:01;7940;Brot
11.03.2017;11:14:43;7941;Butterkuchen
11.03.2017;11:14:43;7941;Kaffee
11.03.2017;11:14:43;7941;Kekse
11.03.2017;11:30:56;7942;Tapas
11.03.2017;11:30:56;7942;Brot
11.03.2017;11:30:56;7942;Kuchen
11.03.2017;11:30:56;7942;Croissant
11.03.2017;11:30:56;7942;Kaffee
11.03.2017;11:30:56;7942;NONE
11.03.2017;11:30:56;7942;Brownie
11.03.2017;11:32:08;7943;Gebaeck
11.03.2017;11:32:08;7943;Kaffee
11.03.2017;11:32:08;7943;Suppe
11.03.2017;11:32:08;7943;Sandwich
11.03.2017;11:42:52;7944;Muffin
11.03.2017;11:43:57;7945;Tee
11.03.2017;11:45:05;7946;Baumkuchen
11.03.2017;11:47:40;7947;Brot
11.03.2017;11:47:40;7947;Kaffee
11.03.2017;11:51:09;7948;Brot
11.03.2017;11:53:37;7949;Heisse Schokolade
11.03.2017;11:53:37;7949;Brot
11.03.2017;11:53:37;7949;Kekse
11.03.2017;12:14:14;7950;Brot
11.03.2017;12:14:14;7950;Saft
11.03.2017;12:14:14;7950;Kuchen
11.03.2017;12:14:14;7950;Spritzgebaeck
11.03.2017;12:14:45;7951;Teegebaeck
11.03.2017;12:14:45;7951;Brot
11.03.2017;12:25:40;7952;Tee
11.03.2017;12:25:40;7952;Brot
11.03.2017;12:25:40;7952;Heisse Schokolade
11.03.2017;12:25:40;7952;Baumkuchen
11.03.2017;12:28:11;7953;Kaffee
11.03.2017;12:28:11;7953;Brot
11.03.2017;12:34:38;7954;Kaffee
11.03.2017;12:37:03;7955;Kuchen
11.03.2017;12:37:03;7955;NONE
11.03.2017;12:37:03;7955;Knuspermuesli
11.03.2017;12:37:03;7955;Kaffee
11.03.2017;12:37:03;7955;Sandwich
11.03.2017;12:37:03;7955;Kaffee
11.03.2017;12:38:04;7956;Teegebaeck
11.03.2017;12:43:26;7957;Gebaeck
11.03.2017;12:43:26;7957;Sandwich
11.03.2017;12:49:35;7958;Sandwich
11.03.2017;12:49:35;7958;Sandwich
11.03.2017;12:49:35;7958;Kaffee
11.03.2017;12:49:35;7958;Kaffee
11.03.2017;12:51:08;7959;Brot
11.03.2017;12:51:08;7959;Gebaeck
11.03.2017;12:51:08;7959;Kuchen
11.03.2017;12:55:44;7960;Gebaeck
11.03.2017;13:04:45;7961;Brownie
11.03.2017;13:04:45;7961;Schokoloeffel
11.03.2017;13:04:45;7961;Brot
11.03.2017;13:04:45;7961;Kaffee
11.03.2017;13:04:45;7961;Sandwich
11.03.2017;13:04:45;7961;Sandwich
11.03.2017;13:13:28;7962;Kaffee
11.03.2017;13:13:28;7962;Kaffee
11.03.2017;13:13:28;7962;Sandwich
11.03.2017;13:13:28;7962;Sandwich
11.03.2017;13:18:46;7963;Spritzgebaeck
11.03.2017;13:18:46;7963;Brot
11.03.2017;13:26:51;7964;Tee
11.03.2017;13:26:51;7964;Kuchen
11.03.2017;13:33:57;7965;Kaffee
11.03.2017;13:33:57;7965;Kaffee
11.03.2017;13:38:15;7966;Tee
11.03.2017;13:38:15;7966;Saft
11.03.2017;13:38:15;7966;Muffin
11.03.2017;13:38:15;7966;Salat
11.03.2017;13:39:01;7967;Tee
11.03.2017;13:39:01;7967;Tapas
11.03.2017;14:13:31;7968;Tapas
11.03.2017;14:13:31;7968;Sandwich
11.03.2017;14:13:31;7968;Toast
11.03.2017;14:13:31;7968;Kuchen
11.03.2017;14:13:31;7968;Croissant
11.03.2017;14:13:31;7968;Eintopf
11.03.2017;14:16:51;7969;Brot
11.03.2017;14:26:13;7970;Suppe
11.03.2017;14:26:13;7970;Brot
11.03.2017;14:28:49;7971;Brot
11.03.2017;14:28:49;7971;Kaffee
11.03.2017;14:28:49;7971;Saft
11.03.2017;14:28:49;7971;Teegebaeck
11.03.2017;14:30:13;7972;Kaffee
11.03.2017;14:30:13;7972;NONE
11.03.2017;14:30:13;7972;Toast
11.03.2017;14:30:13;7972;Teegebaeck
11.03.2017;14:34:30;7973;Brot
11.03.2017;14:38:18;7974;Brot
11.03.2017;14:38:18;7974;Brot
11.03.2017;14:38:18;7974;Kuchen
11.03.2017;14:39:02;7975;Brownie
11.03.2017;14:39:02;7975;Cola
11.03.2017;14:48:36;7976;Kaffee
11.03.2017;14:48:36;7976;Sandwich
11.03.2017;15:02:31;7977;Brot
11.03.2017;15:02:31;7977;Spritzgebaeck
11.03.2017;15:02:31;7977;Kuchen
11.03.2017;15:09:20;7978;Kaffee
11.03.2017;15:09:20;7978;Brot
11.03.2017;15:09:20;7978;Teegebaeck
11.03.2017;15:11:07;7979;Kaffee
11.03.2017;15:11:07;7979;Kaffee
11.03.2017;15:11:07;7979;Teegebaeck
11.03.2017;15:11:07;7979;Kuchen
11.03.2017;15:12:46;7980;NONE
11.03.2017;15:12:46;7980;Sandwich
11.03.2017;15:12:46;7980;Kaffee
11.03.2017;15:12:46;7980;Kaffee
11.03.2017;15:38:20;7981;Sachertorte
11.03.2017;15:38:20;7981;Vegane Mahlzeit
11.03.2017;15:43:23;7982;Kaffee
11.03.2017;15:43:23;7982;Kuchen
11.03.2017;15:47:00;7983;Kuchen
11.03.2017;15:47:00;7983;Tee
11.03.2017;15:49:25;7984;Tee
11.03.2017;15:49:25;7984;Kuchen
11.03.2017;15:49:25;7984;Teegebaeck
11.03.2017;16:16:12;7985;Brot
11.03.2017;16:18:32;7986;Brot
11.03.2017;16:21:08;7987;Kaffee
11.03.2017;16:27:31;7988;Kaffee
11.03.2017;16:27:31;7988;Kuchen
11.03.2017;16:49:44;7989;Kaffee
11.03.2017;17:00:08;7990;Kaffee
11.03.2017;17:11:48;7991;Brot
11.03.2017;17:11:48;7991;Saft
11.03.2017;17:11:48;7991;Muffin
11.03.2017;17:11:48;7991;Kekse
11.03.2017;17:13:48;7992;Kaesekuchen
11.03.2017;17:13:48;7992;NONE
11.03.2017;17:13:48;7992;Donauwelle
11.03.2017;17:13:48;7992;Kaffee
11.03.2017;17:13:48;7992;Kaffee
11.03.2017;17:13:48;7992;Tee
11.03.2017;17:15:11;7993;Kaffee
11.03.2017;17:15:11;7993;Muffin
11.03.2017;17:16:37;7994;Heisse Schokolade
11.03.2017;17:16:37;7994;Kaffee
11.03.2017;17:16:37;7994;Teegebaeck
11.03.2017;17:16:37;7994;Kuchen
12.03.2017;09:32:42;7995;Kaffee
12.03.2017;09:32:42;7995;Gebaeck
12.03.2017;09:59:30;7996;Kaffee
12.03.2017;09:59:30;7996;Gebaeck
12.03.2017;10:12:45;7997;Teegebaeck
12.03.2017;10:12:45;7997;Brot
12.03.2017;10:17:42;7998;Brot
12.03.2017;10:21:21;7999;Kaffee
12.03.2017;10:21:21;7999;Sandwich
12.03.2017;10:21:21;7999;Brownie
12.03.2017;10:22:42;8000;Kaffee
12.03.2017;10:22:42;8000;Kuchen
12.03.2017;10:27:06;8001;Teegebaeck
12.03.2017;10:27:06;8001;Kaffee
12.03.2017;10:27:06;8001;Kaffee
12.03.2017;10:27:06;8001;Tapas
12.03.2017;10:28:29;8002;Kaffee
12.03.2017;10:28:29;8002;Kaffee
12.03.2017;11:02:50;8003;Brot
12.03.2017;11:02:50;8003;Kaffee
12.03.2017;11:13:04;8004;Kaffee
12.03.2017;11:13:04;8004;Tapas
12.03.2017;11:13:41;8005;Tapas
12.03.2017;11:13:41;8005;Kaffee
12.03.2017;11:27:18;8006;Brot
12.03.2017;11:36:18;8007;Kuchen
12.03.2017;11:36:18;8007;Muffin
12.03.2017;11:36:18;8007;Vegane Mahlzeit
12.03.2017;11:45:59;8008;Brot
12.03.2017;11:45:59;8008;Brot
12.03.2017;11:45:59;8008;Brownie
12.03.2017;11:58:39;8009;Kaffee
12.03.2017;12:03:01;8010;Brot
12.03.2017;12:03:01;8010;Kaffee
12.03.2017;12:07:39;8011;Kaffee
